Month,Store,Metric,Amount
Jan 2023,INB,Outlet EBITDA,0.0
Jan 2023,DIV,Outlet EBITDA,2.65
Jan 2023,IND,Outlet EBITDA,7.45
Jan 2023,BAG,Outlet EBITDA,-1.11
Jan 2023,DLF,Outlet EBITDA,0.0
Jan 2023,MAN,Outlet EBITDA,2.15
Jan 2023,MTP,Outlet EBITDA,1.21
Jan 2023,ETV,Outlet EBITDA,0.0
Jan 2023,VIR,Outlet EBITDA,7.4
Jan 2023,ARK,Outlet EBITDA,6.3
Jan 2023,SIG,Outlet EBITDA,1.87
Jan 2023,HSR,Outlet EBITDA,10.72
Jan 2023,CVR,Outlet EBITDA,1.79
Jan 2023,SJP,Outlet EBITDA,-0.04
Jan 2023,ORW,Outlet EBITDA,1.62
Jan 2023,EST,Outlet EBITDA,2.0
Jan 2023,ORE,Outlet EBITDA,0.0
Jan 2023,AUR,Outlet EBITDA,0.0
Jan 2023,JPN,Outlet EBITDA,4.06
Jan 2023,JPC,Outlet EBITDA,0.0
Jan 2023,PTP,Outlet EBITDA,0.0
Jan 2023,SEC,Outlet EBITDA,0.0
Jan 2023,SYH,Outlet EBITDA,0.64
Jan 2023,ETF,Outlet EBITDA,5.4
Jan 2023,GSC,Outlet EBITDA,0.38
Jan 2023,PRI,Outlet EBITDA,-0.02
Jan 2023,ECN,Outlet EBITDA,5.08
Jan 2023,RGA,Outlet EBITDA,1.2
Jan 2023,MIL,Outlet EBITDA,0.0
Jan 2023,KCK,Outlet EBITDA,2.85
Jan 2023,BVG,Outlet EBITDA,1.31
Jan 2023,CLA,Outlet EBITDA,1.1
Jan 2023,IBC,Outlet EBITDA,-0.38
Jan 2023,VBP,Outlet EBITDA,3.29
Jan 2023,ADM,Outlet EBITDA,6.65
Jan 2023,SFC,Outlet EBITDA,2.92
Jan 2023,SCK,Outlet EBITDA,3.31
Jan 2023,SES,Outlet EBITDA,-0.74
Jan 2023,JIG,Outlet EBITDA,-0.92
Jan 2023,GCN,Outlet EBITDA,-3.73
Jan 2023,ANN,Outlet EBITDA,-2.32
Jan 2023,SKO,Outlet EBITDA,-1.33
Jan 2023,IHY,Outlet EBITDA,3.28
Jan 2023,DCH,Outlet EBITDA,6.59
Jan 2023,HAA,Outlet EBITDA,-0.65
Jan 2023,SCH,Outlet EBITDA,6.08
Jan 2023,LTP,Outlet EBITDA,-1.41
Jan 2023,FSM,Outlet EBITDA,2.07
Jan 2023,GSM,Outlet EBITDA,0.9
Jan 2023,PPM,Outlet EBITDA,1.97
Jan 2023,FLM,Outlet EBITDA,-0.03
Jan 2023,FDN,Outlet EBITDA,5.28
Jan 2023,DTK,Outlet EBITDA,1.99
Feb 2023,EGL,Gross Sales,8.02
Feb 2023,ITPL,Gross Sales,50.63
Feb 2023,RMZ,Gross Sales,8.17
Feb 2023,KOR,Gross Sales,28.82
Feb 2023,DIV,Gross Sales,24.16
Feb 2023,IND,Gross Sales,38.93
Feb 2023,BAG,Gross Sales,8.13
Feb 2023,MAN,Gross Sales,15.49
Feb 2023,MTP,Gross Sales,8.87
Feb 2023,VIR,Gross Sales,28.71
Feb 2023,ARK,Gross Sales,32.2
Feb 2023,SIG,Gross Sales,19.34
Feb 2023,HSR,Gross Sales,46.63
Feb 2023,CVR,Gross Sales,13.3
Feb 2023,ORW,Gross Sales,22.16
Feb 2023,EST,Gross Sales,22.35
Feb 2023,JPN,Gross Sales,28.67
Feb 2023,SYH,Gross Sales,49.47
Feb 2023,ETF,Gross Sales,11.91
Feb 2023,GSC,Gross Sales,6.89
Feb 2023,ECN,Gross Sales,31.78
Feb 2023,RGA,Gross Sales,13.85
Feb 2023,KCK,Gross Sales,25.43
Feb 2023,BVG,Gross Sales,17.51
Feb 2023,CLA,Gross Sales,18.4
Feb 2023,IBC,Gross Sales,4.09
Feb 2023,VBP,Gross Sales,28.61
Feb 2023,ADM,Gross Sales,38.97
Feb 2023,SFC,Gross Sales,26.16
Feb 2023,SCK,Gross Sales,26.65
Feb 2023,SES,Gross Sales,14.57
Feb 2023,JIG,Gross Sales,21.59
Feb 2023,GCN,Gross Sales,15.2
Feb 2023,ANN,Gross Sales,18.46
Feb 2023,SKO,Gross Sales,24.58
Feb 2023,IHY,Gross Sales,26.88
Feb 2023,DCH,Gross Sales,20.87
Feb 2023,HAA,Gross Sales,7.11
Feb 2023,SCH,Gross Sales,29.0
Feb 2023,LTP,Gross Sales,15.51
Feb 2023,FSM,Gross Sales,19.99
Feb 2023,GSM,Gross Sales,13.06
Feb 2023,PPM,Gross Sales,16.7
Feb 2023,FLM,Gross Sales,22.38
Feb 2023,FDN,Gross Sales,37.48
Feb 2023,DTK,Gross Sales,24.46
Feb 2023,EGL,GST,0.38
Feb 2023,ITPL,GST,0.86
Feb 2023,RMZ,GST,0.39
Feb 2023,KOR,GST,0.31
Feb 2023,DIV,GST,0.44
Feb 2023,IND,GST,0.38
Feb 2023,BAG,GST,0.39
Feb 2023,DLF,GST,0.0
Feb 2023,MAN,GST,0.37
Feb 2023,MTP,GST,0.42
Feb 2023,ETV,GST,0.0
Feb 2023,VIR,GST,0.53
Feb 2023,ARK,GST,0.32
Feb 2023,SIG,GST,0.26
Feb 2023,HSR,GST,0.43
Feb 2023,CVR,GST,0.63
Feb 2023,SJP,GST,0.0
Feb 2023,ORW,GST,0.61
Feb 2023,EST,GST,0.23
Feb 2023,ORE,GST,0.0
Feb 2023,AUR,GST,0.0
Feb 2023,JPN,GST,0.39
Feb 2023,JPC,GST,0.0
Feb 2023,PTP,GST,0.0
Feb 2023,SEC,GST,0.0
Feb 2023,SYH,GST,1.35
Feb 2023,ETF,GST,0.57
Feb 2023,GSC,GST,0.33
Feb 2023,PRI,GST,0.0
Feb 2023,ECN,GST,0.58
Feb 2023,RGA,GST,0.11
Feb 2023,MIL,GST,0.0
Feb 2023,KCK,GST,0.0
Feb 2023,BVG,GST,0.22
Feb 2023,CLA,GST,0.02
Feb 2023,IBC,GST,0.19
Feb 2023,VBP,GST,0.33
Feb 2023,ADM,GST,0.22
Feb 2023,SFC,GST,0.02
Feb 2023,SCK,GST,0.02
Feb 2023,SES,GST,0.0
Feb 2023,JIG,GST,0.21
Feb 2023,GCN,GST,0.18
Feb 2023,ANN,GST,0.32
Feb 2023,SKO,GST,0.37
Feb 2023,IHY,GST,0.77
Feb 2023,DCH,GST,0.99
Feb 2023,HAA,GST,0.34
Feb 2023,SCH,GST,0.65
Feb 2023,LTP,GST,0.26
Feb 2023,FSM,GST,0.52
Feb 2023,GSM,GST,0.17
Feb 2023,PPM,GST,0.23
Feb 2023,FLM,GST,0.28
Feb 2023,FDN,GST,0.48
Feb 2023,DTK,GST,0.39
Feb 2023,EGL,Net Sales,7.63
Feb 2023,ITPL,Net Sales,49.77
Feb 2023,RMZ,Net Sales,7.78
Feb 2023,KOR,Net Sales,28.52
Feb 2023,DIV,Net Sales,23.73
Feb 2023,IND,Net Sales,38.55
Feb 2023,BAG,Net Sales,7.74
Feb 2023,MAN,Net Sales,15.12
Feb 2023,MTP,Net Sales,8.45
Feb 2023,VIR,Net Sales,28.18
Feb 2023,ARK,Net Sales,31.89
Feb 2023,SIG,Net Sales,19.07
Feb 2023,HSR,Net Sales,46.2
Feb 2023,CVR,Net Sales,12.67
Feb 2023,ORW,Net Sales,21.55
Feb 2023,EST,Net Sales,22.12
Feb 2023,JPN,Net Sales,28.28
Feb 2023,SYH,Net Sales,48.11
Feb 2023,ETF,Net Sales,11.34
Feb 2023,GSC,Net Sales,6.56
Feb 2023,ECN,Net Sales,31.19
Feb 2023,RGA,Net Sales,13.74
Feb 2023,KCK,Net Sales,25.43
Feb 2023,BVG,Net Sales,17.29
Feb 2023,CLA,Net Sales,18.38
Feb 2023,IBC,Net Sales,3.9
Feb 2023,VBP,Net Sales,28.28
Feb 2023,ADM,Net Sales,38.76
Feb 2023,SFC,Net Sales,26.15
Feb 2023,SCK,Net Sales,26.63
Feb 2023,SES,Net Sales,14.57
Feb 2023,JIG,Net Sales,21.38
Feb 2023,GCN,Net Sales,15.02
Feb 2023,ANN,Net Sales,18.14
Feb 2023,SKO,Net Sales,24.21
Feb 2023,IHY,Net Sales,26.11
Feb 2023,DCH,Net Sales,19.87
Feb 2023,HAA,Net Sales,6.77
Feb 2023,SCH,Net Sales,28.34
Feb 2023,LTP,Net Sales,15.24
Feb 2023,FSM,Net Sales,19.47
Feb 2023,GSM,Net Sales,12.89
Feb 2023,PPM,Net Sales,16.47
Feb 2023,FLM,Net Sales,22.11
Feb 2023,FDN,Net Sales,37.0
Feb 2023,DTK,Net Sales,24.07
Feb 2023,EGL,COGS (food +packaging),2.65
Feb 2023,ITPL,COGS (food +packaging),19.76
Feb 2023,RMZ,COGS (food +packaging),2.58
Feb 2023,KOR,COGS (food +packaging),9.97
Feb 2023,INB,COGS (food +packaging),0.0
Feb 2023,DIV,COGS (food +packaging),8.6
Feb 2023,IND,COGS (food +packaging),14.13
Feb 2023,BAG,COGS (food +packaging),2.69
Feb 2023,DLF,COGS (food +packaging),0.0
Feb 2023,MAN,COGS (food +packaging),5.85
Feb 2023,MTP,COGS (food +packaging),2.85
Feb 2023,ETV,COGS (food +packaging),0.0
Feb 2023,VIR,COGS (food +packaging),10.14
Feb 2023,ARK,COGS (food +packaging),11.08
Feb 2023,SIG,COGS (food +packaging),6.94
Feb 2023,HSR,COGS (food +packaging),15.84
Feb 2023,CVR,COGS (food +packaging),4.28
Feb 2023,SJP,COGS (food +packaging),0.0
Feb 2023,ORW,COGS (food +packaging),7.57
Feb 2023,EST,COGS (food +packaging),8.14
Feb 2023,ORE,COGS (food +packaging),0.0
Feb 2023,AUR,COGS (food +packaging),0.0
Feb 2023,JPN,COGS (food +packaging),9.62
Feb 2023,JPC,COGS (food +packaging),0.0
Feb 2023,PTP,COGS (food +packaging),0.0
Feb 2023,SEC,COGS (food +packaging),0.0
Feb 2023,SYH,COGS (food +packaging),17.51
Feb 2023,ETF,COGS (food +packaging),3.84
Feb 2023,GSC,COGS (food +packaging),2.61
Feb 2023,PRI,COGS (food +packaging),0.0
Feb 2023,ECN,COGS (food +packaging),10.69
Feb 2023,RGA,COGS (food +packaging),4.83
Feb 2023,MIL,COGS (food +packaging),0.0
Feb 2023,KCK,COGS (food +packaging),8.82
Feb 2023,BVG,COGS (food +packaging),6.06
Feb 2023,CLA,COGS (food +packaging),6.62
Feb 2023,IBC,COGS (food +packaging),1.51
Feb 2023,VBP,COGS (food +packaging),10.31
Feb 2023,ADM,COGS (food +packaging),14.04
Feb 2023,SFC,COGS (food +packaging),9.39
Feb 2023,SCK,COGS (food +packaging),10.11
Feb 2023,SES,COGS (food +packaging),5.72
Feb 2023,JIG,COGS (food +packaging),8.48
Feb 2023,GCN,COGS (food +packaging),6.01
Feb 2023,ANN,COGS (food +packaging),6.94
Feb 2023,SKO,COGS (food +packaging),9.31
Feb 2023,IHY,COGS (food +packaging),10.01
Feb 2023,DCH,COGS (food +packaging),8.12
Feb 2023,HAA,COGS (food +packaging),2.26
Feb 2023,SCH,COGS (food +packaging),10.1
Feb 2023,LTP,COGS (food +packaging),6.01
Feb 2023,FSM,COGS (food +packaging),7.49
Feb 2023,GSM,COGS (food +packaging),5.28
Feb 2023,PPM,COGS (food +packaging),5.96
Feb 2023,FLM,COGS (food +packaging),8.6
Feb 2023,FDN,COGS (food +packaging),13.28
Feb 2023,DTK,COGS (food +packaging),9.07
Feb 2023,EGL,Gross margin,4.99
Feb 2023,ITPL,Gross margin,30.0
Feb 2023,RMZ,Gross margin,5.2
Feb 2023,KOR,Gross margin,18.55
Feb 2023,INB,Gross margin,0.0
Feb 2023,DIV,Gross margin,15.13
Feb 2023,IND,Gross margin,24.43
Feb 2023,BAG,Gross margin,5.05
Feb 2023,DLF,Gross margin,0.0
Feb 2023,MAN,Gross margin,9.27
Feb 2023,MTP,Gross margin,5.6
Feb 2023,ETV,Gross margin,0.0
Feb 2023,VIR,Gross margin,18.04
Feb 2023,ARK,Gross margin,20.81
Feb 2023,SIG,Gross margin,12.13
Feb 2023,HSR,Gross margin,30.36
Feb 2023,CVR,Gross margin,8.39
Feb 2023,SJP,Gross margin,0.0
Feb 2023,ORW,Gross margin,13.98
Feb 2023,EST,Gross margin,13.98
Feb 2023,ORE,Gross margin,0.0
Feb 2023,AUR,Gross margin,0.0
Feb 2023,JPN,Gross margin,18.67
Feb 2023,JPC,Gross margin,0.0
Feb 2023,PTP,Gross margin,0.0
Feb 2023,SEC,Gross margin,0.0
Feb 2023,SYH,Gross margin,30.61
Feb 2023,ETF,Gross margin,7.51
Feb 2023,GSC,Gross margin,3.95
Feb 2023,PRI,Gross margin,0.0
Feb 2023,ECN,Gross margin,20.5
Feb 2023,RGA,Gross margin,8.91
Feb 2023,MIL,Gross margin,0.0
Feb 2023,KCK,Gross margin,16.61
Feb 2023,BVG,Gross margin,11.23
Feb 2023,CLA,Gross margin,11.76
Feb 2023,IBC,Gross margin,2.39
Feb 2023,VBP,Gross margin,17.97
Feb 2023,ADM,Gross margin,24.72
Feb 2023,SFC,Gross margin,16.76
Feb 2023,SCK,Gross margin,16.52
Feb 2023,SES,Gross margin,8.85
Feb 2023,JIG,Gross margin,12.89
Feb 2023,GCN,Gross margin,9.01
Feb 2023,ANN,Gross margin,11.2
Feb 2023,SKO,Gross margin,14.9
Feb 2023,IHY,Gross margin,16.1
Feb 2023,DCH,Gross margin,11.76
Feb 2023,HAA,Gross margin,4.51
Feb 2023,SCH,Gross margin,18.25
Feb 2023,LTP,Gross margin,9.23
Feb 2023,FSM,Gross margin,11.98
Feb 2023,GSM,Gross margin,7.61
Feb 2023,PPM,Gross margin,10.52
Feb 2023,FLM,Gross margin,13.5
Feb 2023,FDN,Gross margin,23.72
Feb 2023,DTK,Gross margin,15.0
Feb 2023,EGL,store Labor Cost,1.64
Feb 2023,ITPL,store Labor Cost,5.03
Feb 2023,RMZ,store Labor Cost,1.72
Feb 2023,KOR,store Labor Cost,3.02
Feb 2023,INB,store Labor Cost,0.0
Feb 2023,DIV,store Labor Cost,2.73
Feb 2023,IND,store Labor Cost,4.17
Feb 2023,BAG,store Labor Cost,1.46
Feb 2023,DLF,store Labor Cost,0.0
Feb 2023,MAN,store Labor Cost,2.57
Feb 2023,MTP,store Labor Cost,1.81
Feb 2023,ETV,store Labor Cost,0.0
Feb 2023,VIR,store Labor Cost,2.71
Feb 2023,ARK,store Labor Cost,3.13
Feb 2023,SIG,store Labor Cost,2.57
Feb 2023,HSR,store Labor Cost,4.66
Feb 2023,CVR,store Labor Cost,1.61
Feb 2023,SJP,store Labor Cost,0.0
Feb 2023,ORW,store Labor Cost,2.98
Feb 2023,EST,store Labor Cost,2.71
Feb 2023,ORE,store Labor Cost,0.0
Feb 2023,AUR,store Labor Cost,0.0
Feb 2023,JPN,store Labor Cost,3.23
Feb 2023,JPC,store Labor Cost,0.0
Feb 2023,PTP,store Labor Cost,0.0
Feb 2023,SEC,store Labor Cost,0.0
Feb 2023,SYH,store Labor Cost,3.79
Feb 2023,ETF,store Labor Cost,1.95
Feb 2023,GSC,store Labor Cost,1.93
Feb 2023,PRI,store Labor Cost,0.0
Feb 2023,ECN,store Labor Cost,3.19
Feb 2023,RGA,store Labor Cost,1.75
Feb 2023,MIL,store Labor Cost,0.0
Feb 2023,KCK,store Labor Cost,2.59
Feb 2023,BVG,store Labor Cost,3.15
Feb 2023,CLA,store Labor Cost,2.65
Feb 2023,IBC,store Labor Cost,1.33
Feb 2023,VBP,store Labor Cost,2.8
Feb 2023,ADM,store Labor Cost,4.84
Feb 2023,SFC,store Labor Cost,2.67
Feb 2023,SCK,store Labor Cost,2.55
Feb 2023,SES,store Labor Cost,2.15
Feb 2023,JIG,store Labor Cost,3.14
Feb 2023,GCN,store Labor Cost,3.21
Feb 2023,ANN,store Labor Cost,2.69
Feb 2023,SKO,store Labor Cost,3.03
Feb 2023,IHY,store Labor Cost,3.43
Feb 2023,DCH,store Labor Cost,2.56
Feb 2023,HAA,store Labor Cost,2.66
Feb 2023,SCH,store Labor Cost,3.22
Feb 2023,LTP,store Labor Cost,2.94
Feb 2023,FSM,store Labor Cost,3.18
Feb 2023,GSM,store Labor Cost,3.09
Feb 2023,PPM,store Labor Cost,2.86
Feb 2023,FLM,store Labor Cost,4.43
Feb 2023,FDN,store Labor Cost,4.23
Feb 2023,DTK,store Labor Cost,3.15
Feb 2023,EGL,Utility Cost,0.46
Feb 2023,ITPL,Utility Cost,1.35
Feb 2023,RMZ,Utility Cost,0.39
Feb 2023,KOR,Utility Cost,1.11
Feb 2023,INB,Utility Cost,0.0
Feb 2023,DIV,Utility Cost,1.37
Feb 2023,IND,Utility Cost,1.46
Feb 2023,BAG,Utility Cost,0.4
Feb 2023,DLF,Utility Cost,0.0
Feb 2023,MAN,Utility Cost,0.74
Feb 2023,MTP,Utility Cost,0.46
Feb 2023,ETV,Utility Cost,0.0
Feb 2023,VIR,Utility Cost,1.19
Feb 2023,ARK,Utility Cost,1.65
Feb 2023,SIG,Utility Cost,1.08
Feb 2023,HSR,Utility Cost,1.58
Feb 2023,CVR,Utility Cost,0.86
Feb 2023,SJP,Utility Cost,0.0
Feb 2023,ORW,Utility Cost,0.96
Feb 2023,EST,Utility Cost,1.32
Feb 2023,ORE,Utility Cost,0.0
Feb 2023,AUR,Utility Cost,0.0
Feb 2023,JPN,Utility Cost,1.42
Feb 2023,JPC,Utility Cost,0.0
Feb 2023,PTP,Utility Cost,0.0
Feb 2023,SEC,Utility Cost,0.0
Feb 2023,SYH,Utility Cost,2.48
Feb 2023,ETF,Utility Cost,0.62
Feb 2023,GSC,Utility Cost,0.0
Feb 2023,PRI,Utility Cost,0.0
Feb 2023,ECN,Utility Cost,0.74
Feb 2023,RGA,Utility Cost,0.84
Feb 2023,MIL,Utility Cost,0.0
Feb 2023,KCK,Utility Cost,1.18
Feb 2023,BVG,Utility Cost,1.08
Feb 2023,CLA,Utility Cost,0.81
Feb 2023,IBC,Utility Cost,0.48
Feb 2023,VBP,Utility Cost,1.17
Feb 2023,ADM,Utility Cost,0.92
Feb 2023,SFC,Utility Cost,0.88
Feb 2023,SCK,Utility Cost,0.93
Feb 2023,SES,Utility Cost,0.64
Feb 2023,JIG,Utility Cost,1.12
Feb 2023,GCN,Utility Cost,0.97
Feb 2023,ANN,Utility Cost,1.15
Feb 2023,SKO,Utility Cost,1.24
Feb 2023,IHY,Utility Cost,0.96
Feb 2023,DCH,Utility Cost,0.0
Feb 2023,HAA,Utility Cost,0.51
Feb 2023,SCH,Utility Cost,1.04
Feb 2023,LTP,Utility Cost,1.51
Feb 2023,FSM,Utility Cost,0.75
Feb 2023,GSM,Utility Cost,0.67
Feb 2023,PPM,Utility Cost,0.72
Feb 2023,FLM,Utility Cost,0.97
Feb 2023,FDN,Utility Cost,1.03
Feb 2023,DTK,Utility Cost,0.85
Feb 2023,EGL,Rent,1.08
Feb 2023,ITPL,Rent,4.64
Feb 2023,RMZ,Rent,0.0
Feb 2023,KOR,Rent,1.3
Feb 2023,DIV,Rent,3.83
Feb 2023,IND,Rent,1.39
Feb 2023,BAG,Rent,0.94
Feb 2023,MAN,Rent,2.13
Feb 2023,MTP,Rent,1.2
Feb 2023,VIR,Rent,2.43
Feb 2023,ARK,Rent,1.36
Feb 2023,SIG,Rent,1.7
Feb 2023,HSR,Rent,1.94
Feb 2023,CVR,Rent,1.49
Feb 2023,ORW,Rent,3.39
Feb 2023,EST,Rent,1.5
Feb 2023,JPN,Rent,2.84
Feb 2023,SYH,Rent,2.98
Feb 2023,ETF,Rent,1.61
Feb 2023,ECN,Rent,3.53
Feb 2023,RGA,Rent,0.71
Feb 2023,KCK,Rent,0.37
Feb 2023,BVG,Rent,1.34
Feb 2023,CLA,Rent,0.33
Feb 2023,IBC,Rent,0.73
Feb 2023,VBP,Rent,2.67
Feb 2023,ADM,Rent,3.05
Feb 2023,SFC,Rent,0.46
Feb 2023,SCK,Rent,0.4
Feb 2023,SES,Rent,0.32
Feb 2023,JIG,Rent,1.45
Feb 2023,GCN,Rent,1.84
Feb 2023,ANN,Rent,2.78
Feb 2023,SKO,Rent,2.12
Feb 2023,IHY,Rent,3.89
Feb 2023,DCH,Rent,0.0
Feb 2023,HAA,Rent,2.74
Feb 2023,SCH,Rent,3.34
Feb 2023,LTP,Rent,1.55
Feb 2023,FSM,Rent,2.77
Feb 2023,GSM,Rent,0.88
Feb 2023,PPM,Rent,1.32
Feb 2023,FLM,Rent,1.9
Feb 2023,FDN,Rent,2.1
Feb 2023,DTK,Rent,2.17
Feb 2023,ITPL,CAM,0.0
Feb 2023,RMZ,CAM,0.19
Feb 2023,DIV,CAM,0.02
Feb 2023,IND,CAM,0.0
Feb 2023,DLF,CAM,0.0
Feb 2023,MTP,CAM,0.0
Feb 2023,ETV,CAM,0.0
Feb 2023,ARK,CAM,0.0
Feb 2023,SIG,CAM,0.17
Feb 2023,HSR,CAM,0.0
Feb 2023,SJP,CAM,0.0
Feb 2023,ORW,CAM,1.08
Feb 2023,EST,CAM,0.38
Feb 2023,JPN,CAM,0.0
Feb 2023,PTP,CAM,0.0
Feb 2023,SYH,CAM,0.0
Feb 2023,ETF,CAM,0.0
Feb 2023,ECN,CAM,0.41
Feb 2023,RGA,CAM,0.24
Feb 2023,BVG,CAM,0.12
Feb 2023,VBP,CAM,0.47
Feb 2023,ADM,CAM,0.53
Feb 2023,SFC,CAM,0.05
Feb 2023,JIG,CAM,0.09
Feb 2023,GCN,CAM,0.66
Feb 2023,ANN,CAM,0.86
Feb 2023,SKO,CAM,1.03
Feb 2023,IHY,CAM,0.35
Feb 2023,HAA,CAM,0.37
Feb 2023,SCH,CAM,0.5
Feb 2023,LTP,CAM,0.41
Feb 2023,FSM,CAM,0.52
Feb 2023,GSM,CAM,0.24
Feb 2023,PPM,CAM,0.41
Feb 2023,FDN,CAM,0.28
Feb 2023,DTK,CAM,0.23
Feb 2023,EGL,Aggregator commission,0.0
Feb 2023,ITPL,Aggregator commission,5.22
Feb 2023,RMZ,Aggregator commission,0.0
Feb 2023,KOR,Aggregator commission,5.31
Feb 2023,DIV,Aggregator commission,3.2
Feb 2023,IND,Aggregator commission,6.8
Feb 2023,BAG,Aggregator commission,0.0
Feb 2023,MAN,Aggregator commission,1.68
Feb 2023,MTP,Aggregator commission,0.0
Feb 2023,VIR,Aggregator commission,3.75
Feb 2023,ARK,Aggregator commission,5.46
Feb 2023,SIG,Aggregator commission,2.93
Feb 2023,HSR,Aggregator commission,8.06
Feb 2023,CVR,Aggregator commission,0.0
Feb 2023,SJP,Aggregator commission,0.0
Feb 2023,ORW,Aggregator commission,1.96
Feb 2023,EST,Aggregator commission,3.82
Feb 2023,JPN,Aggregator commission,4.38
Feb 2023,SYH,Aggregator commission,4.68
Feb 2023,ETF,Aggregator commission,0.0
Feb 2023,GSC,Aggregator commission,0.0
Feb 2023,PRI,Aggregator commission,0.0
Feb 2023,ECN,Aggregator commission,4.24
Feb 2023,RGA,Aggregator commission,2.41
Feb 2023,KCK,Aggregator commission,5.46
Feb 2023,BVG,Aggregator commission,3.76
Feb 2023,CLA,Aggregator commission,3.81
Feb 2023,IBC,Aggregator commission,0.0
Feb 2023,VBP,Aggregator commission,4.59
Feb 2023,ADM,Aggregator commission,7.14
Feb 2023,SFC,Aggregator commission,5.44
Feb 2023,SCK,Aggregator commission,5.33
Feb 2023,SES,Aggregator commission,2.95
Feb 2023,JIG,Aggregator commission,3.8
Feb 2023,GCN,Aggregator commission,2.37
Feb 2023,ANN,Aggregator commission,2.47
Feb 2023,SKO,Aggregator commission,3.48
Feb 2023,IHY,Aggregator commission,2.34
Feb 2023,DCH,Aggregator commission,0.0
Feb 2023,HAA,Aggregator commission,0.0
Feb 2023,SCH,Aggregator commission,3.4
Feb 2023,LTP,Aggregator commission,2.16
Feb 2023,FSM,Aggregator commission,1.94
Feb 2023,GSM,Aggregator commission,2.02
Feb 2023,PPM,Aggregator commission,2.54
Feb 2023,FLM,Aggregator commission,3.69
Feb 2023,FDN,Aggregator commission,5.93
Feb 2023,DTK,Aggregator commission,3.47
Feb 2023,EGL,Marketing & advertisement,0.1
Feb 2023,ITPL,Marketing & advertisement,1.5
Feb 2023,RMZ,Marketing & advertisement,0.29
Feb 2023,KOR,Marketing & advertisement,0.9
Feb 2023,DIV,Marketing & advertisement,0.65
Feb 2023,IND,Marketing & advertisement,1.43
Feb 2023,BAG,Marketing & advertisement,0.0
Feb 2023,MAN,Marketing & advertisement,2.02
Feb 2023,MTP,Marketing & advertisement,0.71
Feb 2023,VIR,Marketing & advertisement,0.91
Feb 2023,ARK,Marketing & advertisement,0.91
Feb 2023,SIG,Marketing & advertisement,0.89
Feb 2023,HSR,Marketing & advertisement,1.53
Feb 2023,CVR,Marketing & advertisement,0.05
Feb 2023,ORW,Marketing & advertisement,0.64
Feb 2023,EST,Marketing & advertisement,1.58
Feb 2023,JPN,Marketing & advertisement,1.55
Feb 2023,SYH,Marketing & advertisement,2.37
Feb 2023,ETF,Marketing & advertisement,0.05
Feb 2023,GSC,Marketing & advertisement,0.02
Feb 2023,PRI,Marketing & advertisement,0.05
Feb 2023,ECN,Marketing & advertisement,0.82
Feb 2023,RGA,Marketing & advertisement,0.82
Feb 2023,KCK,Marketing & advertisement,1.49
Feb 2023,BVG,Marketing & advertisement,1.26
Feb 2023,CLA,Marketing & advertisement,2.1
Feb 2023,IBC,Marketing & advertisement,0.02
Feb 2023,VBP,Marketing & advertisement,2.46
Feb 2023,ADM,Marketing & advertisement,0.47
Feb 2023,SFC,Marketing & advertisement,1.99
Feb 2023,SCK,Marketing & advertisement,1.97
Feb 2023,SES,Marketing & advertisement,2.07
Feb 2023,JIG,Marketing & advertisement,2.28
Feb 2023,GCN,Marketing & advertisement,2.19
Feb 2023,ANN,Marketing & advertisement,1.45
Feb 2023,SKO,Marketing & advertisement,1.92
Feb 2023,IHY,Marketing & advertisement,0.49
Feb 2023,DCH,Marketing & advertisement,0.05
Feb 2023,HAA,Marketing & advertisement,1.05
Feb 2023,SCH,Marketing & advertisement,0.08
Feb 2023,LTP,Marketing & advertisement,1.35
Feb 2023,FSM,Marketing & advertisement,0.92
Feb 2023,GSM,Marketing & advertisement,1.59
Feb 2023,PPM,Marketing & advertisement,1.24
Feb 2023,FLM,Marketing & advertisement,1.83
Feb 2023,FDN,Marketing & advertisement,1.7
Feb 2023,DTK,Marketing & advertisement,1.15
Feb 2023,EGL,Other opex expenses,0.7
Feb 2023,ITPL,Other opex expenses,1.68
Feb 2023,RMZ,Other opex expenses,0.63
Feb 2023,KOR,Other opex expenses,1.11
Feb 2023,INB,Other opex expenses,0.0
Feb 2023,DIV,Other opex expenses,1.66
Feb 2023,IND,Other opex expenses,1.63
Feb 2023,BAG,Other opex expenses,0.53
Feb 2023,DLF,Other opex expenses,0.0
Feb 2023,MAN,Other opex expenses,0.66
Feb 2023,MTP,Other opex expenses,0.68
Feb 2023,ETV,Other opex expenses,0.0
Feb 2023,VIR,Other opex expenses,1.83
Feb 2023,ARK,Other opex expenses,1.12
Feb 2023,SIG,Other opex expenses,0.79
Feb 2023,HSR,Other opex expenses,1.58
Feb 2023,CVR,Other opex expenses,0.7
Feb 2023,SJP,Other opex expenses,0.04
Feb 2023,ORW,Other opex expenses,0.75
Feb 2023,EST,Other opex expenses,1.1
Feb 2023,ORE,Other opex expenses,0.0
Feb 2023,AUR,Other opex expenses,0.0
Feb 2023,JPN,Other opex expenses,1.01
Feb 2023,JPC,Other opex expenses,0.0
Feb 2023,PTP,Other opex expenses,0.0
Feb 2023,SEC,Other opex expenses,0.0
Feb 2023,SYH,Other opex expenses,2.13
Feb 2023,ETF,Other opex expenses,0.71
Feb 2023,GSC,Other opex expenses,1.4
